"id";"name";"year";"elecons";"allowances";"evictions";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes"
"061813301000";"Powiat bieszczadzki";"04";340.6;9654;NA;NA;NA;76.7;59.1;18.6;22303;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"05";470.1;9191;NA;NA;42.77;77.2;57.3;17.2;22262;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"06";477.1;9048;NA;NA;42.67;77;55.8;15.7;22184;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"07";481.1;7557;NA;NA;42.6;80.5;54.3;12;22106;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"08";498;6677;NA;NA;42.69;80.4;53.1;12;22015;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"09";508.9;6012;NA;NA;42.61;79.1;52.2;14.5;22001;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"10";494.2;6392;NA;NA;42.97;79.5;51.9;13.9;22494;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"11";507.7;6018;NA;NA;42.76;81.3;51.9;14.4;22396;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"12";519.5;5927;NA;NA;42.76;83;51.8;15.4;22267;NA;NA;NA
"061813301000";"Powiat bieszczadzki";"13";519.4;5871;NA;445;42.54;83.5;51.4;14;22204;49;190;18
"061813301000";"Powiat bieszczadzki";"14";516.8;5636;NA;290;42.35;84.4;51.9;12.9;22155;28;104;8
"061813301000";"Powiat bieszczadzki";"15";517.9;5807;NA;258;42.29;83.1;52.7;12.4;22072;42;98;6
"061813301000";"Powiat bieszczadzki";"16";517.8;5602;NA;246;42;83.6;54.1;11;21990;39;96;15
"061813301000";"Powiat bieszczadzki";"17";550.9;4531;NA;310;41.92;82.3;55.7;9.4;21891;75;92;15
"061813301000";"Powiat bieszczadzki";"18";561.6;3815;NA;273;41.74;82.2;57.2;8.4;21879;27;65;12
"061813301000";"Powiat bieszczadzki";"19";558.6;3685;NA;315;41.73;82.4;58.2;8.5;21664;57;107;8
"061813301000";"Powiat bieszczadzki";"20";597.1;3708;0;308;41.55;80.5;0;10.1;21087;44;74;8
"061813301000";"Powiat bieszczadzki";"21";600.1;3653;NA;248;41.09;88.3;0;9.3;20940;84;101;3
"061813301000";"Powiat bieszczadzki";"22";578;4346;0;215;40.95;85.7;0;8.9;20777;62;96;9
"061813302000";"Powiat brzozowski";"02";197.9;NA;NA;NA;NA;73.7;74.8;NA;65651;NA;NA;NA
"061813302000";"Powiat brzozowski";"03";200.3;NA;NA;NA;NA;73.8;72.4;21.7;65716;NA;NA;NA
"061813302000";"Powiat brzozowski";"04";210.3;4729;NA;NA;NA;75;70.2;19.5;65539;NA;NA;NA
"061813302000";"Powiat brzozowski";"05";445.6;3338;NA;NA;11.85;75.2;68.2;19.5;65337;NA;NA;NA
"061813302000";"Powiat brzozowski";"06";456.6;2801;NA;NA;11.81;74.8;66.3;17.2;65228;NA;NA;NA
"061813302000";"Powiat brzozowski";"07";466.6;2481;NA;NA;11.82;74.9;64.3;14.9;65074;NA;NA;NA
"061813302000";"Powiat brzozowski";"08";483.9;1842;NA;NA;11.8;75.9;63;15.5;65205;NA;NA;NA
"061813302000";"Powiat brzozowski";"09";489.1;1528;NA;NA;11.67;75.5;62;16.6;65253;NA;NA;NA
"061813302000";"Powiat brzozowski";"10";474.9;1403;NA;NA;11.56;76.8;60.8;16;66572;NA;NA;NA
"061813302000";"Powiat brzozowski";"11";492.9;1075;NA;NA;11.48;77.3;60.1;16.7;66502;NA;NA;NA
"061813302000";"Powiat brzozowski";"12";504.9;1029;NA;NA;11.47;77.7;59.9;17.7;66546;NA;NA;NA
"061813302000";"Powiat brzozowski";"13";500;1044;NA;979;11.38;76.5;59.6;17.7;66334;195;422;30
"061813302000";"Powiat brzozowski";"14";500.7;1040;NA;605;11.4;76.9;60;16.2;66220;71;270;13
"061813302000";"Powiat brzozowski";"15";504.5;837;NA;549;11.36;76.2;60.1;14.6;66112;142;297;8
"061813302000";"Powiat brzozowski";"16";509;762;NA;410;11.39;76.6;60.6;13.2;65990;46;155;25
"061813302000";"Powiat brzozowski";"17";532.2;658;NA;421;11.33;76.8;61.1;11.7;65938;92;170;28
"061813302000";"Powiat brzozowski";"18";535.9;535;NA;487;11.34;76.8;62;10.9;65713;80;147;22
"061813302000";"Powiat brzozowski";"19";536.5;505;NA;663;11.34;75.6;62.9;10.5;65567;182;256;18
"061813302000";"Powiat brzozowski";"20";554;418;0;512;11.48;76.2;0;11.6;64304;117;169;23
"061813302000";"Powiat brzozowski";"21";545.8;469;NA;723;11.4;77;0;11.2;63918;348;396;19
"061813302000";"Powiat brzozowski";"22";493.8;586;0;579;11.39;75.3;0;10.6;63591;214;317;15
"061813305000";"Powiat jasielski";"02";315;NA;NA;NA;NA;80.2;69.6;NA;123754;NA;NA;NA
"061813305000";"Powiat jasielski";"03";337.4;NA;NA;NA;NA;81.3;66.6;18.2;115518;NA;NA;NA
"061813305000";"Powiat jasielski";"04";347.9;23714;NA;NA;NA;81.1;64.7;17.4;115325;NA;NA;NA
"061813305000";"Powiat jasielski";"05";498;22272;NA;NA;32.79;80.4;63.1;15.9;115310;NA;NA;NA
"061813305000";"Powiat jasielski";"06";509;20535;NA;NA;32.66;79.7;61.8;13.8;114997;NA;NA;NA
"061813305000";"Powiat jasielski";"07";521.6;17745;NA;NA;32.54;80.3;60.2;11.6;114765;NA;NA;NA
"061813305000";"Powiat jasielski";"08";534.2;14517;NA;NA;32.49;80;58.7;11.1;114657;NA;NA;NA
"061813305000";"Powiat jasielski";"09";553.9;12853;NA;NA;32.35;80.5;57.6;13.2;114689;NA;NA;NA
"061813305000";"Powiat jasielski";"10";532.4;12114;NA;NA;33.35;81.1;56.8;12.9;115821;NA;NA;NA
"061813305000";"Powiat jasielski";"11";558.7;11617;NA;NA;33.15;81.7;56.6;13.2;115789;NA;NA;NA
"061813305000";"Powiat jasielski";"12";564.2;11640;NA;NA;32.93;80.1;56.6;14.1;115661;NA;NA;NA
"061813305000";"Powiat jasielski";"13";554.9;11849;NA;1608;32.77;78.4;56.7;13.6;115388;262;730;30
"061813305000";"Powiat jasielski";"14";551.4;12034;NA;1175;32.73;78.4;56.7;11.6;115185;208;543;38
"061813305000";"Powiat jasielski";"15";549.1;11003;NA;889;32.6;78.6;57.1;11.1;114773;108;344;30
"061813305000";"Powiat jasielski";"16";545.7;10046;NA;946;32.42;78.4;57.5;9.7;114533;181;433;44
"061813305000";"Powiat jasielski";"17";575.2;8849;NA;1222;32.31;78.8;58.1;8;114156;517;788;37
"061813305000";"Powiat jasielski";"18";566.4;7371;NA;1135;32.11;78.9;59.1;7.2;113962;369;611;41
"061813305000";"Powiat jasielski";"19";566.4;6177;NA;1175;31.98;79.5;60.6;7;113450;219;438;28
"061813305000";"Powiat jasielski";"20";594.1;5652;1;1110;31.84;82.6;0;8.3;111035;282;535;17
"061813305000";"Powiat jasielski";"21";574.1;5351;NA;1135;31.62;82.5;0;8.2;110185;293;561;22
"061813305000";"Powiat jasielski";"22";510.5;5838;2;1162;31.46;81.3;0;7.5;109582;407;603;27
"061813307000";"Powiat krośnieński";"02";366.6;NA;NA;NA;NA;80.5;71.6;NA;108952;NA;NA;NA
"061813307000";"Powiat krośnieński";"03";371.9;NA;NA;NA;NA;77.5;68.8;13.2;109081;NA;NA;NA
"061813307000";"Powiat krośnieński";"04";386.2;5717;NA;NA;NA;76.3;66.8;11.6;109391;NA;NA;NA
"061813307000";"Powiat krośnieński";"05";516.4;4874;NA;NA;12.08;73.9;65;11.4;109689;NA;NA;NA
"061813307000";"Powiat krośnieński";"06";524.5;4782;NA;NA;11.97;73.6;63.5;9.7;109749;NA;NA;NA
"061813307000";"Powiat krośnieński";"07";539;4399;NA;NA;11.99;73.9;62;6.9;110270;NA;NA;NA
"061813307000";"Powiat krośnieński";"08";547.4;2782;NA;NA;11.88;72.7;60.7;6.8;110607;NA;NA;NA
"061813307000";"Powiat krośnieński";"09";553;2154;NA;NA;11.83;71.3;59.8;9.2;110849;NA;NA;NA
"061813307000";"Powiat krośnieński";"10";550.3;1694;NA;NA;12.12;72.8;59.7;9.5;111720;NA;NA;NA
"061813307000";"Powiat krośnieński";"11";567.4;1539;NA;NA;12.12;73.9;59.3;9.4;111874;NA;NA;NA
"061813307000";"Powiat krośnieński";"12";572.7;1529;NA;NA;12.19;74.8;59.3;10.6;111858;NA;NA;NA
"061813307000";"Powiat krośnieński";"13";569.7;1583;NA;1078;12.03;74.5;59.7;10.2;111883;91;469;33
"061813307000";"Powiat krośnieński";"14";563.2;1392;NA;531;12;73.9;60.1;8.6;112064;91;239;27
"061813307000";"Powiat krośnieński";"15";565.1;1394;NA;3270;12.05;72.8;60.2;7.2;112117;2657;2860;18
"061813307000";"Powiat krośnieński";"16";564.5;1205;NA;1008;12.02;72.8;60.9;5.2;112193;367;563;36
"061813307000";"Powiat krośnieński";"17";583.7;1133;NA;1187;11.96;71.8;61.9;3.8;112481;565;295;33
"061813307000";"Powiat krośnieński";"18";582.2;953;NA;1135;11.97;72.4;62.7;3.2;112414;373;316;35
"061813307000";"Powiat krośnieński";"19";586;828;NA;874;11.93;73.2;64;2.7;112283;191;354;42
"061813307000";"Powiat krośnieński";"20";589;824;0;1135;11.72;73.3;0;3.7;110184;452;627;21
"061813307000";"Powiat krośnieński";"21";572.5;832;NA;1093;11.63;73.9;0;3.1;109633;430;509;21
"061813307000";"Powiat krośnieński";"22";510;784;2;1584;11.6;72.2;0;3.1;109122;900;1089;22
"061813317000";"Powiat sanocki";"02";331.6;NA;NA;NA;NA;80.8;64.3;NA;94672;NA;NA;NA
"061813317000";"Powiat sanocki";"03";339;NA;NA;NA;NA;82.7;61.6;15.5;94539;NA;NA;NA
"061813317000";"Powiat sanocki";"04";353.4;7600;NA;NA;NA;81.4;59.4;14;94617;NA;NA;NA
"061813317000";"Powiat sanocki";"05";478.5;10568;NA;NA;47.01;79.1;57.8;11.3;94733;NA;NA;NA
"061813317000";"Powiat sanocki";"06";491.1;17831;NA;NA;46.83;79.1;56.4;9.8;94719;NA;NA;NA
"061813317000";"Powiat sanocki";"07";502.2;15379;NA;NA;46.69;77.9;55.1;8.5;94666;NA;NA;NA
"061813317000";"Powiat sanocki";"08";515.7;12684;NA;NA;46.64;76.5;54.5;6.4;94882;NA;NA;NA
"061813317000";"Powiat sanocki";"09";521.7;11735;NA;NA;46.67;76.9;54;8.5;94857;NA;NA;NA
"061813317000";"Powiat sanocki";"10";512.2;12176;NA;NA;46.39;77.9;54.6;8.7;96258;NA;NA;NA
"061813317000";"Powiat sanocki";"11";527;11909;NA;NA;46.18;77.8;54.9;8.2;96174;NA;NA;NA
"061813317000";"Powiat sanocki";"12";540.4;12116;NA;NA;46.17;77.9;55.4;8.8;96325;NA;NA;NA
"061813317000";"Powiat sanocki";"13";537.6;12313;NA;1473;45.9;79.4;56.4;9.4;96096;116;689;47
"061813317000";"Powiat sanocki";"14";527.7;11770;NA;1228;45.8;78.8;57.1;8.6;95826;111;551;71
"061813317000";"Powiat sanocki";"15";529.9;10494;NA;1132;45.55;78.3;58;6.7;95645;134;469;45
"061813317000";"Powiat sanocki";"16";532.8;9260;NA;1091;45.4;79;59.5;6.2;95485;178;526;56
"061813317000";"Powiat sanocki";"17";551.5;7783;NA;1154;45.34;80.1;60.9;5.1;95035;290;472;39
"061813317000";"Powiat sanocki";"18";559;6423;NA;1260;45.06;80.1;62.3;4.8;94758;253;552;62
"061813317000";"Powiat sanocki";"19";563;5317;NA;1421;45.01;80.3;63.8;4.8;94385;217;526;62
"061813317000";"Powiat sanocki";"20";592.3;4832;0;1650;44.43;80.2;0;5.4;91818;223;665;53
"061813317000";"Powiat sanocki";"21";588.5;4388;NA;1647;44.18;81.7;0;4.6;90907;355;593;49
"061813317000";"Powiat sanocki";"22";544.6;4771;0;1200;43.94;78.5;0;5;90294;322;539;47
"061813321000";"Powiat leski";"02";392.7;NA;NA;NA;NA;83.4;65.2;NA;26598;NA;NA;NA
"061813321000";"Powiat leski";"03";402.2;NA;NA;NA;NA;86.1;62.8;18.6;26680;NA;NA;NA
"061813321000";"Powiat leski";"04";410.4;4880;NA;NA;NA;84.9;61;17.2;26593;NA;NA;NA
"061813321000";"Powiat leski";"05";603.9;4315;NA;NA;22.05;84.8;58.9;16.5;26643;NA;NA;NA
"061813321000";"Powiat leski";"06";615.8;3899;NA;NA;21.85;85.2;57.4;15.5;26578;NA;NA;NA
"061813321000";"Powiat leski";"07";639.5;3458;NA;NA;21.72;85.9;56.2;13.8;26535;NA;NA;NA
"061813321000";"Powiat leski";"08";649.5;3163;NA;NA;21.49;83;55.4;13.5;26530;NA;NA;NA
"061813321000";"Powiat leski";"09";662.5;2828;NA;NA;21.31;83.8;54.6;15.1;26608;NA;NA;NA
"061813321000";"Powiat leski";"10";648.6;2567;NA;NA;21.43;83.6;54.8;15.7;26959;NA;NA;NA
"061813321000";"Powiat leski";"11";658.2;2362;NA;NA;21.37;82.6;54.9;15.9;26950;NA;NA;NA
"061813321000";"Powiat leski";"12";679.3;2236;NA;NA;21.15;83.3;55;16;26828;NA;NA;NA
"061813321000";"Powiat leski";"13";681.6;2014;NA;557;21.02;84.7;56.1;16.8;26783;31;231;18
"061813321000";"Powiat leski";"14";670.9;2070;NA;498;20.94;83.9;57.1;15.6;26821;145;230;17
"061813321000";"Powiat leski";"15";679.3;1204;NA;371;20.9;84.4;57.1;14.6;26747;45;111;9
"061813321000";"Powiat leski";"16";689.4;1759;NA;408;20.71;86.5;57.9;14.3;26691;39;173;18
"061813321000";"Powiat leski";"17";717.3;1690;NA;354;20.79;87.1;59.1;12.1;26606;81;111;16
"061813321000";"Powiat leski";"18";729.6;1375;NA;608;20.45;86.3;60;11.6;26562;292;248;14
"061813321000";"Powiat leski";"19";738.1;1140;NA;975;20.54;85.9;61.2;11.3;26441;60;767;11
"061813321000";"Powiat leski";"20";779.8;1039;0;310;20.31;87.5;0;12.4;25971;33;140;9
"061813321000";"Powiat leski";"21";777.1;957;NA;454;20.29;87.4;0;11.3;25696;55;98;9
"061813321000";"Powiat leski";"22";731.9;989;1;378;20.23;87;0;11.4;25565;53;189;4
"061813361000";"Powiat m. Krosno";"02";502.9;NA;NA;NA;NA;81.6;55.9;NA;48249;NA;NA;NA
"061813361000";"Powiat m. Krosno";"03";515.9;NA;NA;NA;NA;80.8;53.6;9.2;48025;NA;NA;NA
"061813361000";"Powiat m. Krosno";"04";529.5;15345;NA;NA;NA;78.3;52.8;8.1;48060;NA;NA;NA
"061813361000";"Powiat m. Krosno";"05";548.7;17277;NA;NA;100;76;52;8.3;47817;NA;NA;NA
"061813361000";"Powiat m. Krosno";"06";556.5;16387;NA;NA;100;74.7;51.3;6.9;47723;NA;NA;NA
"061813361000";"Powiat m. Krosno";"07";568.8;15254;NA;NA;100;74.5;51.1;5;47479;NA;NA;NA
"061813361000";"Powiat m. Krosno";"08";573.6;11985;NA;NA;100;72.8;51.4;5.5;47534;NA;NA;NA
"061813361000";"Powiat m. Krosno";"09";577.1;11275;NA;NA;100;75.2;51.8;7.1;47534;NA;NA;NA
"061813361000";"Powiat m. Krosno";"10";574.5;11806;NA;NA;100;74.3;53.6;7.5;47516;NA;NA;NA
"061813361000";"Powiat m. Krosno";"11";593.2;12117;NA;NA;100;73.3;54.8;7.2;47348;NA;NA;NA
"061813361000";"Powiat m. Krosno";"12";601.8;11306;NA;NA;100;74.3;56.7;8.6;47307;NA;NA;NA
"061813361000";"Powiat m. Krosno";"13";594.3;10338;NA;1600;100;76.9;59.1;8.8;47223;300;832;42
"061813361000";"Powiat m. Krosno";"14";578.7;7728;NA;1384;100;77.4;60.8;7.3;46934;350;733;42
"061813361000";"Powiat m. Krosno";"15";573.1;6012;NA;1048;100;78.7;63.1;6.3;46775;229;634;31
"061813361000";"Powiat m. Krosno";"16";569.9;5250;NA;821;100;80.1;65.6;5;46565;211;460;23
"061813361000";"Powiat m. Krosno";"17";591.7;4439;NA;7075;100;79.7;67.9;3.6;46600;6474;6429;34
"061813361000";"Powiat m. Krosno";"18";575.9;3991;NA;872;100;80.1;69.7;2.9;46511;319;421;29
"061813361000";"Powiat m. Krosno";"19";571.5;3608;NA;1710;100;81.4;71.8;2.6;46291;1077;1076;23
"061813361000";"Powiat m. Krosno";"20";608.9;3163;0;8448;100;80.1;0;3.7;45165;7910;8148;12
"061813361000";"Powiat m. Krosno";"21";598.8;2944;NA;2579;100;83;0;2.8;44687;2066;2046;11
"061813361000";"Powiat m. Krosno";"22";567.5;3257;1;702;100;80.8;0;2.9;44322;241;395;6
"061813404000";"Powiat jarosławski";"02";327.8;NA;NA;NA;NA;79.2;69;NA;121912;NA;NA;NA
"061813404000";"Powiat jarosławski";"03";333;NA;NA;NA;NA;80.2;66.3;15;122122;NA;NA;NA
"061813404000";"Powiat jarosławski";"04";329.7;20629;NA;NA;NA;78.6;64.1;13.5;122281;NA;NA;NA
"061813404000";"Powiat jarosławski";"05";549.7;17732;NA;NA;37.76;80.6;61.8;13.3;122597;NA;NA;NA
"061813404000";"Powiat jarosławski";"06";559.2;16309;NA;NA;37.75;81.8;60.2;12.6;122072;NA;NA;NA
"061813404000";"Powiat jarosławski";"07";561.6;14392;NA;NA;37.61;81.5;58.9;11.3;121853;NA;NA;NA
"061813404000";"Powiat jarosławski";"08";578.8;12542;NA;NA;37.49;80.2;58;9.9;121660;NA;NA;NA
"061813404000";"Powiat jarosławski";"09";580.1;11491;NA;NA;37.34;81.7;57.1;12.3;121654;NA;NA;NA
"061813404000";"Powiat jarosławski";"10";588.8;10942;NA;NA;36.99;82.1;56.8;12.1;122894;NA;NA;NA
"061813404000";"Powiat jarosławski";"11";599.7;10378;NA;NA;39.88;82;56.7;12.4;122677;NA;NA;NA
"061813404000";"Powiat jarosławski";"12";584.1;9888;NA;NA;39.76;83.9;56.8;13;122414;NA;NA;NA
"061813404000";"Powiat jarosławski";"13";579.5;9995;NA;1840;39.62;85.8;57.2;12.9;122130;185;837;65
"061813404000";"Powiat jarosławski";"14";574.8;9689;NA;1398;39.39;85.9;57.6;11.9;121795;184;603;40
"061813404000";"Powiat jarosławski";"15";570.7;9362;NA;1269;39.09;85.4;58.1;10.8;121508;279;486;35
"061813404000";"Powiat jarosławski";"16";574.4;8917;NA;1286;39.04;86.5;58.9;10.1;121299;246;544;49
"061813404000";"Powiat jarosławski";"17";589.9;8163;NA;1254;38.85;82.3;59.6;9.3;120980;209;478;56
"061813404000";"Powiat jarosławski";"18";593.5;7565;NA;1344;38.75;81.9;60.6;8.7;120714;197;338;47
"061813404000";"Powiat jarosławski";"19";589.2;6777;NA;1139;38.67;81.9;62.1;7;120247;213;378;34
"061813404000";"Powiat jarosławski";"20";607.6;6143;0;1105;38.37;82.2;0;8.5;117823;196;440;24
"061813404000";"Powiat jarosławski";"21";601;6174;NA;1136;38.14;82.1;0;7.7;117015;274;470;37
"061813404000";"Powiat jarosławski";"22";552.7;7447;0;1040;38.01;79.2;0;6.7;116458;238;449;34
"061813409000";"Powiat lubaczowski";"02";244.9;NA;NA;NA;NA;76.3;72.5;NA;57808;NA;NA;NA
"061813409000";"Powiat lubaczowski";"03";253.5;NA;NA;NA;NA;77;69.8;17.7;57737;NA;NA;NA
"061813409000";"Powiat lubaczowski";"04";259.7;11070;NA;NA;NA;78.8;67.1;16.5;57380;NA;NA;NA
"061813409000";"Powiat lubaczowski";"05";502.5;11642;NA;NA;34.2;74.4;64.8;15.7;57225;NA;NA;NA
"061813409000";"Powiat lubaczowski";"06";510.5;11225;NA;NA;34.35;74.7;62.8;14;57022;NA;NA;NA
"061813409000";"Powiat lubaczowski";"07";515.4;8854;NA;NA;34.32;74.6;61.3;13.5;56960;NA;NA;NA
"061813409000";"Powiat lubaczowski";"08";551.6;7633;NA;NA;34.36;72.9;59.6;12;56828;NA;NA;NA
"061813409000";"Powiat lubaczowski";"09";545.8;6418;NA;NA;34.32;71.5;58.1;12.6;56811;NA;NA;NA
"061813409000";"Powiat lubaczowski";"10";534.6;5709;NA;NA;34.29;73.9;57.6;12.4;57862;NA;NA;NA
"061813409000";"Powiat lubaczowski";"11";561.9;4682;NA;NA;34.4;75.9;57.1;12.3;57635;NA;NA;NA
"061813409000";"Powiat lubaczowski";"12";546.7;4526;NA;NA;34.43;77.2;56.6;12.2;57283;NA;NA;NA
"061813409000";"Powiat lubaczowski";"13";548.3;4338;NA;1040;34.45;76.1;56;12.1;57057;89;303;16
"061813409000";"Powiat lubaczowski";"14";546.9;4155;NA;627;34.45;76.4;56.3;10.8;56895;56;138;18
"061813409000";"Powiat lubaczowski";"15";553.5;4009;NA;527;34.35;76.3;56.6;9.3;56536;72;162;12
"061813409000";"Powiat lubaczowski";"16";559;3485;NA;566;34.23;75.7;57.2;8.1;56352;161;138;11
"061813409000";"Powiat lubaczowski";"17";573;3010;NA;462;34.2;74.7;57.9;6.8;56086;79;105;16
"061813409000";"Powiat lubaczowski";"18";581.2;2252;NA;675;34.28;75.3;58.9;6.1;55652;62;214;18
"061813409000";"Powiat lubaczowski";"19";563.7;1826;NA;502;34.22;74.2;59.9;5.8;55217;94;123;7
"061813409000";"Powiat lubaczowski";"20";578.5;1474;1;477;34.26;76.3;0;7.1;53914;84;126;15
"061813409000";"Powiat lubaczowski";"21";563.8;1471;NA;481;34.21;76.7;0;6.4;53374;119;160;12
"061813409000";"Powiat lubaczowski";"22";515.7;1475;0;562;34.17;76.3;0;5.7;52983;75;157;13
"061813413000";"Powiat przemyski";"02";326;NA;NA;NA;NA;74.1;75.1;NA;71225;NA;NA;NA
"061813413000";"Powiat przemyski";"03";315.2;NA;NA;NA;NA;75.6;73;15.8;71338;NA;NA;NA
"061813413000";"Powiat przemyski";"04";322.1;4509;NA;NA;NA;75.4;70.1;14.9;71123;NA;NA;NA
"061813413000";"Powiat przemyski";"05";522.5;4385;NA;NA;0;76.4;67.4;14.1;70890;NA;NA;NA
"061813413000";"Powiat przemyski";"06";536;3908;NA;NA;0;76;65.4;12.8;71101;NA;NA;NA
"061813413000";"Powiat przemyski";"07";530.3;2901;NA;NA;0;75.5;63.5;11.2;71078;NA;NA;NA
"061813413000";"Powiat przemyski";"08";573.3;2655;NA;NA;0;77.6;61.7;10.3;71177;NA;NA;NA
"061813413000";"Powiat przemyski";"09";586.1;2464;NA;NA;0;76.1;60.1;12.5;71231;NA;NA;NA
"061813413000";"Powiat przemyski";"10";582.4;2353;NA;NA;0;77.7;58.8;12.4;73636;NA;NA;NA
"061813413000";"Powiat przemyski";"11";573.3;2008;NA;NA;0;78.5;57.8;11.9;73778;NA;NA;NA
"061813413000";"Powiat przemyski";"12";578.5;1927;NA;NA;0;79.5;56.5;12.6;74053;NA;NA;NA
"061813413000";"Powiat przemyski";"13";578.8;1736;NA;923;0;78.3;55.8;13.4;74225;59;335;25
"061813413000";"Powiat przemyski";"14";574.4;1574;NA;698;0;78.3;55.4;11.5;74067;106;289;19
"061813413000";"Powiat przemyski";"15";572.3;1371;NA;682;0;77;55.2;10.5;74315;51;252;18
"061813413000";"Powiat przemyski";"16";572.1;1174;NA;661;0;76.9;55.4;9.7;74360;74;237;13
"061813413000";"Powiat przemyski";"17";605.1;851;NA;710;0;76.1;56.1;8.5;74440;122;227;17
"061813413000";"Powiat przemyski";"18";602.8;772;NA;644;0;74.1;56.6;7.8;74398;104;207;20
"061813413000";"Powiat przemyski";"19";606.5;566;NA;617;0;73;57.5;7.4;74061;118;267;18
"061813413000";"Powiat przemyski";"20";628.5;458;0;532;0;74.7;0;8.7;72100;123;239;16
"061813413000";"Powiat przemyski";"21";623.8;457;NA;581;1.16;74.5;0;8.5;71742;183;299;13
"061813413000";"Powiat przemyski";"22";570.5;448;1;742;1.14;75.4;0;7.1;71393;331;448;18
"061813414000";"Powiat przeworski";"02";272.3;NA;NA;NA;NA;80.9;74.4;NA;78871;NA;NA;NA
"061813414000";"Powiat przeworski";"03";268.8;NA;NA;NA;NA;80.4;71.4;13.4;78790;NA;NA;NA
"061813414000";"Powiat przeworski";"04";269.4;7712;NA;NA;NA;81.2;68.9;13.8;78679;NA;NA;NA
"061813414000";"Powiat przeworski";"05";558.2;7199;NA;NA;26.73;79.7;67;13.2;78717;NA;NA;NA
"061813414000";"Powiat przeworski";"06";559.7;6887;NA;NA;26.65;76.2;65.3;11.5;78637;NA;NA;NA
"061813414000";"Powiat przeworski";"07";570.3;5456;NA;NA;26.79;78.4;63.7;10.1;78591;NA;NA;NA
"061813414000";"Powiat przeworski";"08";588;3890;NA;NA;26.85;78.9;62;9.5;78576;NA;NA;NA
"061813414000";"Powiat przeworski";"09";581.5;4649;NA;NA;26.79;75.3;60.7;12.6;78630;NA;NA;NA
"061813414000";"Powiat przeworski";"10";589.2;4383;NA;NA;26.94;76.7;60.3;12.8;79445;NA;NA;NA
"061813414000";"Powiat przeworski";"11";593.6;4095;NA;NA;26.88;76.9;59.7;13.1;79355;NA;NA;NA
"061813414000";"Powiat przeworski";"12";582.5;3976;NA;NA;26.93;76.4;59.2;13.8;79304;NA;NA;NA
"061813414000";"Powiat przeworski";"13";581.9;3965;NA;1096;26.74;75.6;59;13.7;79262;109;448;46
"061813414000";"Powiat przeworski";"14";575.4;2963;NA;766;26.67;74.4;59;12;79027;121;371;29
"061813414000";"Powiat przeworski";"15";576.5;2515;NA;688;26.6;75.4;59.1;11.5;78869;93;258;25
"061813414000";"Powiat przeworski";"16";576.1;2267;NA;673;26.55;74.5;59.4;10.7;78735;168;287;28
"061813414000";"Powiat przeworski";"17";600.5;2036;NA;659;26.42;73.7;60.2;9.5;78644;126;281;18
"061813414000";"Powiat przeworski";"18";600.2;1772;NA;813;26.37;74.9;61;8.4;78458;230;246;12
"061813414000";"Powiat przeworski";"19";578.4;1438;NA;833;26.29;76;62;8.1;78362;160;287;21
"061813414000";"Powiat przeworski";"20";598.6;1331;1;783;26.01;77;0;8.9;76778;278;402;9
"061813414000";"Powiat przeworski";"21";592.6;1380;NA;869;25.87;78.3;0;8.4;76401;374;511;18
"061813414000";"Powiat przeworski";"22";521.3;1477;0;732;25.75;76.2;0;8;76094;305;381;15
"061813462000";"Powiat m. Przemyśl";"02";680.4;NA;NA;NA;NA;84.1;60.3;NA;67787;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"03";694.4;NA;NA;NA;NA;84.4;58.2;14.4;67547;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"04";663.7;35715;NA;NA;NA;83.4;57.4;13.4;67847;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"05";691.4;46360;NA;NA;100;82.2;57.3;13.5;66909;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"06";714.7;29656;NA;NA;100;80.9;55.6;12.2;67127;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"07";712.5;37217;NA;NA;100;80.8;55;11.2;66867;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"08";683.3;27193;NA;NA;100;81.9;54.8;11.1;66488;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"09";684.7;28954;NA;NA;100;83.8;55.1;12.6;66389;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"10";700.9;24148;NA;NA;100;84.8;55.7;12.9;65096;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"11";678.1;27225;NA;NA;100;86.7;56.4;12.9;64728;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"12";679.2;21309;NA;NA;100;86.4;57.7;12.8;64276;NA;NA;NA
"061813462000";"Powiat m. Przemyśl";"13";663.3;22753;NA;1630;100;85.8;59.2;12.7;63638;252;916;75
